id,date,time,x,y
13,2004/1/1,1:55:0,466,142.0,
14,2004/1/1,1:55:0,722.6,56.4,
15,2004/1/1,1:55:0,665,129.6,
16,2004/1/1,1:55:0,524.4,884.2,
17,2004/1/1,1:55:0,588.2,157.4,
18,2004/1/1,1:55:0,780,1041.0,
19,2004/1/1,1:55:0,216.6,645.4,
20,2004/1/1,1:55:0,299.8,715.2,
21,2004/1/1,1:55:0,566,782.4,
22,2004/1/1,1:55:0,173,625.4,
23,2004/1/1,1:55:0,309.4,909.2,
24,2004/1/1,1:55:0,553.8,685.2,
25,2004/1/1,1:55:0,161,956.8,
26,2004/1/1,1:55:0,572.4,669.8,
27,2004/1/1,1:55:0,127.2,623.2,
28,2004/1/1,1:55:0,248.6,1094.0,
29,2004/1/1,1:55:0,217.6,490.0,
30,2004/1/1,1:55:0,627.2,260.8,
31,2004/1/1,1:55:0,243.2,558.8,
32,2004/1/1,1:55:0,306,40.2,
33,2004/1/1,1:55:0,253.8,285.8,
34,2004/1/1,1:55:0,161.2,979.2,
35,2004/1/1,1:55:0,380.2,1106.8,
36,2004/1/1,1:55:0,695.2,565.8,
37,2004/1/1,1:55:0,669.8,995.6,
38,2004/1/1,1:55:0,361.4,1104.2,
39,2004/1/1,1:55:0,588.8,1015.8,
40,2004/1/1,1:55:0,699.6,269.0,
41,2004/1/1,1:55:0,51.8,1012.2,
42,2004/1/1,1:55:0,761,682.0,
43,2004/1/1,1:55:0,161.2,569.8,
44,2004/1/1,1:55:0,720.2,148.4,
45,2004/1/1,1:55:0,553.4,691.0,
46,2004/1/1,1:55:0,100.8,890.8,
47,2004/1/1,1:55:0,564.8,282.2,
48,2004/1/1,1:55:0,587.8,291.4,
49,2004/1/1,1:55:0,689.8,571.8,
50,2004/1/1,1:55:0,362.8,1092.2,
51,2004/1/1,1:55:0,712.2,238.2,
52,2004/1/1,1:55:0,676,125.2,
53,2004/1/1,1:55:0,557.6,122.4,
54,2004/1/1,1:55:0,152.6,172.2,
55,2004/1/1,1:55:0,203.2,121.0,
56,2004/1/1,1:55:0,265,988.6,
57,2004/1/1,1:55:0,208.2,1084.8,
58,2004/1/1,1:55:0,746.8,1105.4,
59,2004/1/1,1:55:0,206,69.0,
60,2004/1/1,1:55:0,581.6,686.6,
61,2004/1/1,1:55:0,123.6,545.8,
62,2004/1/1,1:55:0,160.4,581.2,
63,2004/1/1,1:55:0,67.4,763.6,
64,2004/1/1,1:55:0,482,679.0,
65,2004/1/1,1:55:0,356.8,594.0,
66,2004/1/1,1:55:0,126.4,166.2,
67,2004/1/1,1:55:0,310.2,365.8,
68,2004/1/1,1:55:0,573.8,1120.6,
69,2004/1/1,1:55:0,577.4,589.2,
70,2004/1/1,1:55:0,727.4,462.2,
71,2004/1/1,1:55:0,446.4,151.6,
72,2004/1/1,1:55:0,753.2,31.4,
73,2004/1/1,1:55:0,275.6,986.2,
74,2004/1/1,1:55:0,737.2,892.2,
75,2004/1/1,1:55:0,554.2,590.2,
76,2004/1/1,1:55:0,272.4,610.4,
77,2004/1/1,1:55:0,614,699.8,
78,2004/1/1,1:55:0,83.8,890.6,
79,2004/1/1,1:55:0,756.8,72.8,
80,2004/1/1,1:55:0,118.8,557.4,
81,2004/1/1,1:55:0,652.4,184.6,
82,2004/1/1,1:55:0,551,573.4,
83,2004/1/1,1:55:0,367,259.4,
84,2004/1/1,1:55:0,528.8,1207.8,
85,2004/1/1,1:55:0,200.2,1127.2,
86,2004/1/1,1:55:0,106.8,1199.2,
87,2004/1/1,1:55:0,697.8,259.0,
88,2004/1/1,1:55:0,745.8,799.8,
89,2004/1/1,1:55:0,279.8,697.8,
90,2004/1/1,1:55:0,100.2,903.0,
91,2004/1/1,1:55:0,685.6,688.4,
92,2004/1/1,1:55:0,365.4,692.0,
93,2004/1/1,1:55:0,551,1098.4,
94,2004/1/1,1:55:0,557.6,1114.2,
95,2004/1/1,1:55:0,215.8,919.6,
96,2004/1/1,1:55:0,465,141.4,
97,2004/1/1,1:55:0,502.6,794.6,
98,2004/1/1,1:55:0,169.8,248.4,
99,2004/1/1,1:55:0,747.6,883.0,
100,2004/1/1,1:55:0,207.8,629.4,
1,2004/1/1,1:56:0,140.4,145.0,
2,2004/1/1,1:56:0,21.4,207.4,
3,2004/1/1,1:56:0,364,556.6,
4,2004/1/1,1:56:0,670.2,241.0,
5,2004/1/1,1:56:0,574.6,205.2,
6,2004/1/1,1:56:0,692.4,987.4,
7,2004/1/1,1:56:0,360.4,162.2,
8,2004/1/1,1:56:0,544.6,124.0,
9,2004/1/1,1:56:0,658.4,1041.4,
10,2004/1/1,1:56:0,200.6,230.4,
11,2004/1/1,1:56:0,728.4,881.2,
12,2004/1/1,1:56:0,81.8,1199.4,
13,2004/1/1,1:56:0,467.4,143.0,
14,2004/1/1,1:56:0,722.4,56.2,
15,2004/1/1,1:56:0,664,130.4,
16,2004/1/1,1:56:0,525.6,882.6,
17,2004/1/1,1:56:0,589,157.8,
18,2004/1/1,1:56:0,780,1041.0,
19,2004/1/1,1:56:0,218,635.6,
20,2004/1/1,1:56:0,298,715.0,
21,2004/1/1,1:56:0,566.8,784.2,
22,2004/1/1,1:56:0,163.4,624.2,
23,2004/1/1,1:56:0,311.2,910.6,
24,2004/1/1,1:56:0,553,686.8,
25,2004/1/1,1:56:0,162.8,955.2,
26,2004/1/1,1:56:0,571.2,668.8,
27,2004/1/1,1:56:0,121.8,625.0,
28,2004/1/1,1:56:0,247.4,1095.4,
29,2004/1/1,1:56:0,219.2,481.0,
30,2004/1/1,1:56:0,628.4,276.2,
31,2004/1/1,1:56:0,243,558.8,
32,2004/1/1,1:56:0,307.2,39.2,
33,2004/1/1,1:56:0,254.8,285.0,
34,2004/1/1,1:56:0,159.6,980.2,
35,2004/1/1,1:56:0,378.6,1106.2,
36,2004/1/1,1:56:0,695.2,565.2,
37,2004/1/1,1:56:0,668.8,995.8,
38,2004/1/1,1:56:0,362.8,1102.8,
39,2004/1/1,1:56:0,587.4,1016.2,
40,2004/1/1,1:56:0,699.4,268.6,
41,2004/1/1,1:56:0,52.2,1011.6,
42,2004/1/1,1:56:0,761.8,681.6,
43,2004/1/1,1:56:0,160.8,571.6,
44,2004/1/1,1:56:0,721.6,146.6,
45,2004/1/1,1:56:0,554.6,691.4,
46,2004/1/1,1:56:0,100,889.8,
47,2004/1/1,1:56:0,565.8,280.6,
48,2004/1/1,1:56:0,588.8,291.2,
49,2004/1/1,1:56:0,689.6,571.8,
50,2004/1/1,1:56:0,363,1092.6,
51,2004/1/1,1:56:0,713.6,237.6,
52,2004/1/1,1:56:0,676,126.6,
53,2004/1/1,1:56:0,557.6,122.4,
54,2004/1/1,1:56:0,153,171.0,
55,2004/1/1,1:56:0,203,124.8,
56,2004/1/1,1:56:0,265,989.4,
57,2004/1/1,1:56:0,207.6,1104.4,
58,2004/1/1,1:56:0,746,1103.8,
59,2004/1/1,1:56:0,207,82.8,
60,2004/1/1,1:56:0,579.8,685.2,
61,2004/1/1,1:56:0,122.4,546.2,
62,2004/1/1,1:56:0,160.4,581.0,
63,2004/1/1,1:56:0,67.2,764.2,
64,2004/1/1,1:56:0,481.4,678.6,
65,2004/1/1,1:56:0,357.6,594.0,
66,2004/1/1,1:56:0,126.8,164.4,
67,2004/1/1,1:56:0,309.6,365.0,
68,2004/1/1,1:56:0,573.8,1121.8,
69,2004/1/1,1:56:0,577.6,591.0,
70,2004/1/1,1:56:0,727.2,460.6,
71,2004/1/1,1:56:0,447.8,152.2,
72,2004/1/1,1:56:0,753.6,32.8,
73,2004/1/1,1:56:0,276.2,984.6,
74,2004/1/1,1:56:0,736.2,894.0,
75,2004/1/1,1:56:0,554,590.6,
76,2004/1/1,1:56:0,273.8,611.8,
77,2004/1/1,1:56:0,614,698.0,
78,2004/1/1,1:56:0,82.2,889.2,
79,2004/1/1,1:56:0,757,72.6,
80,2004/1/1,1:56:0,120,557.4,
81,2004/1/1,1:56:0,653.2,184.8,
82,2004/1/1,1:56:0,549.2,575.2,
83,2004/1/1,1:56:0,368,258.6,
84,2004/1/1,1:56:0,528.6,1207.4,
85,2004/1/1,1:56:0,201.8,1125.8,
86,2004/1/1,1:56:0,108.4,1199.8,
87,2004/1/1,1:56:0,696,258.4,
88,2004/1/1,1:56:0,745,801.0,
89,2004/1/1,1:56:0,279,698.4,
90,2004/1/1,1:56:0,101,902.2,
91,2004/1/1,1:56:0,685.4,689.2,
92,2004/1/1,1:56:0,364.2,691.6,
93,2004/1/1,1:56:0,549.2,1099.8,
94,2004/1/1,1:56:0,557.4,1113.0,
95,2004/1/1,1:56:0,214.8,906.8,
96,2004/1/1,1:56:0,466.8,142.6,
97,2004/1/1,1:56:0,502.6,793.6,
98,2004/1/1,1:56:0,171.2,248.4,
99,2004/1/1,1:56:0,747.2,881.4,
100,2004/1/1,1:56:0,214.8,615.0,
1,2004/1/1,1:57:0,138.8,145.0,
2,2004/1/1,1:57:0,8,208.2,
3,2004/1/1,1:57:0,365.2,555.4,
4,2004/1/1,1:57:0,671,241.2,
5,2004/1/1,1:57:0,565,205.2,
6,2004/1/1,1:57:0,692.4,985.6,
7,2004/1/1,1:57:0,359.8,163.8,
8,2004/1/1,1:57:0,546.2,123.8,
9,2004/1/1,1:57:0,658.4,1041.4,
10,2004/1/1,1:57:0,200.6,230.4,
11,2004/1/1,1:57:0,727.6,879.6,
12,2004/1/1,1:57:0,82.2,1200.8,
13,2004/1/1,1:57:0,466.4,142.2,
14,2004/1/1,1:57:0,720.6,55.6,
15,2004/1/1,1:57:0,665.2,130.4,
16,2004/1/1,1:57:0,526.4,881.2,
17,2004/1/1,1:57:0,589,158.4,
18,2004/1/1,1:57:0,779.8,1040.6,
19,2004/1/1,1:57:0,225,630.8,
20,2004/1/1,1:57:0,297.6,715.6,
21,2004/1/1,1:57:0,568.2,783.0,
22,2004/1/1,1:57:0,155,624.6,
23,2004/1/1,1:57:0,310.2,910.4,
24,2004/1/1,1:57:0,552.2,685.8,
25,2004/1/1,1:57:0,164.6,954.2,
26,2004/1/1,1:57:0,571.2,668.6,
27,2004/1/1,1:57:0,110.4,626.6,
28,2004/1/1,1:57:0,247.4,1096.8,
29,2004/1/1,1:57:0,218.4,476.2,
30,2004/1/1,1:57:0,627.6,295.6,
31,2004/1/1,1:57:0,244.6,559.6,
32,2004/1/1,1:57:0,307.2,39.8,
33,2004/1/1,1:57:0,254.8,285.2,
34,2004/1/1,1:57:0,159.2,980.4,
35,2004/1/1,1:57:0,378.8,1105.6,
36,2004/1/1,1:57:0,694.6,565.2,
37,2004/1/1,1:57:0,668.8,994.6,
38,2004/1/1,1:57:0,361.6,1101.8,
39,2004/1/1,1:57:0,587,1014.8,
40,2004/1/1,1:57:0,698.4,268.6,
41,2004/1/1,1:57:0,52,1010.4,
42,2004/1/1,1:57:0,762.2,683.2,
43,2004/1/1,1:57:0,160.8,571.2,
44,2004/1/1,1:57:0,723.2,145.6,
45,2004/1/1,1:57:0,554.2,692.8,
46,2004/1/1,1:57:0,100.4,888.0,
47,2004/1/1,1:57:0,564.8,281.4,
48,2004/1/1,1:57:0,587.6,290.0,
49,2004/1/1,1:57:0,688,572.4,
50,2004/1/1,1:57:0,362.2,1094.4,
51,2004/1/1,1:57:0,712.4,237.8,
52,2004/1/1,1:57:0,675.8,127.8,
53,2004/1/1,1:57:0,557.6,123.2,
54,2004/1/1,1:57:0,154.8,172.6,
55,2004/1/1,1:57:0,203.4,129.6,
56,2004/1/1,1:57:0,263.4,988.6,
57,2004/1/1,1:57:0,207,1118.6,
58,2004/1/1,1:57:0,746.2,1103.6,
59,2004/1/1,1:57:0,207,97.8,
60,2004/1/1,1:57:0,580.8,683.8,
61,2004/1/1,1:57:0,124.2,548.0,
62,2004/1/1,1:57:0,160.4,581.4,
63,2004/1/1,1:57:0,67,764.4,
64,2004/1/1,1:57:0,481.2,678.0,
65,2004/1/1,1:57:0,359.2,593.0,
66,2004/1/1,1:57:0,126.2,163.6,
67,2004/1/1,1:57:0,307.8,365.2,
68,2004/1/1,1:57:0,574.2,1121.8,
69,2004/1/1,1:57:0,579.2,591.0,
70,2004/1/1,1:57:0,726.6,459.0,
71,2004/1/1,1:57:0,446.8,151.0,
72,2004/1/1,1:57:0,752.2,34.4,
73,2004/1/1,1:57:0,277.2,985.8,
74,2004/1/1,1:57:0,736.4,893.4,
75,2004/1/1,1:57:0,554.6,590.6,
76,2004/1/1,1:57:0,273.8,612.2,
77,2004/1/1,1:57:0,613.6,697.6,
78,2004/1/1,1:57:0,82.4,890.8,
79,2004/1/1,1:57:0,755.6,72.8,
80,2004/1/1,1:57:0,118.6,557.8,
81,2004/1/1,1:57:0,652.6,183.4,
82,2004/1/1,1:57:0,550,574.6,
83,2004/1/1,1:57:0,367.2,258.4,
84,2004/1/1,1:57:0,527.6,1207.2,
85,2004/1/1,1:57:0,200.6,1124.4,
86,2004/1/1,1:57:0,108.8,1198.0,
87,2004/1/1,1:57:0,697.6,256.8,
88,2004/1/1,1:57:0,743.8,801.8,
89,2004/1/1,1:57:0,277.2,697.0,
90,2004/1/1,1:57:0,100.8,902.4,
91,2004/1/1,1:57:0,684.2,690.0,
92,2004/1/1,1:57:0,365.2,689.8,
93,2004/1/1,1:57:0,550.6,1098.0,
94,2004/1/1,1:57:0,557,1113.2,
95,2004/1/1,1:57:0,214.4,892.4,
96,2004/1/1,1:57:0,467.4,142.8,
97,2004/1/1,1:57:0,503.6,793.2,
98,2004/1/1,1:57:0,170.4,248.6,
99,2004/1/1,1:57:0,746,879.8,
100,2004/1/1,1:57:0,213.8,600.6,
1,2004/1/1,1:58:0,137.2,143.4,
2,2004/1/1,1:58:0,212.2,1250.0,
3,2004/1/1,1:58:0,366.6,555.2,
4,2004/1/1,1:58:0,669.8,241.6,
5,2004/1/1,1:58:0,556.6,203.6,
6,2004/1/1,1:58:0,692.8,985.6,
7,2004/1/1,1:58:0,361.6,165.0,
8,2004/1/1,1:58:0,545.2,124.6,
9,2004/1/1,1:58:0,657.4,1040.6,
10,2004/1/1,1:58:0,200.6,230.4,
11,2004/1/1,1:58:0,727,879.2,
12,2004/1/1,1:58:0,82,1201.8,
13,2004/1/1,1:58:0,466.6,142.6,
14,2004/1/1,1:58:0,719.8,54.4,
15,2004/1/1,1:58:0,665.4,130.2,
16,2004/1/1,1:58:0,524.6,882.2,
17,2004/1/1,1:58:0,587.2,159.6,
18,2004/1/1,1:58:0,779.6,1040.0,
19,2004/1/1,1:58:0,249.8,631.0,
20,2004/1/1,1:58:0,296.8,714.8,
21,2004/1/1,1:58:0,566.4,781.2,
22,2004/1/1,1:58:0,144.6,622.8,
23,2004/1/1,1:58:0,311.8,911.6,
24,2004/1/1,1:58:0,551.2,684.2,
25,2004/1/1,1:58:0,163.6,955.6,
26,2004/1/1,1:58:0,571,670.2,
27,2004/1/1,1:58:0,94.6,627.6,
28,2004/1/1,1:58:0,245.6,1096.6,
29,2004/1/1,1:58:0,218.4,476.2,
30,2004/1/1,1:58:0,629,309.6,
31,2004/1/1,1:58:0,243.2,559.8,
32,2004/1/1,1:58:0,306,39.0,
33,2004/1/1,1:58:0,253.2,286.4,
34,2004/1/1,1:58:0,159.2,981.4,
35,2004/1/1,1:58:0,377.4,1104.2,
36,2004/1/1,1:58:0,693.2,566.6,
37,2004/1/1,1:58:0,668.8,996.0,
38,2004/1/1,1:58:0,360.6,1103.4,
39,2004/1/1,1:58:0,588.6,1013.2,
40,2004/1/1,1:58:0,696.6,268.6,
41,2004/1/1,1:58:0,52.6,1009.0,
42,2004/1/1,1:58:0,760.4,682.6,
43,2004/1/1,1:58:0,161.4,572.4,
44,2004/1/1,1:58:0,725,147.4,
45,2004/1/1,1:58:0,553.8,691.4,
46,2004/1/1,1:58:0,98.6,886.6,
47,2004/1/1,1:58:0,564.2,281.2,
48,2004/1/1,1:58:0,586.2,291.8,
49,2004/1/1,1:58:0,687.2,573.0,
50,2004/1/1,1:58:0,363,1095.4,
51,2004/1/1,1:58:0,713,236.8,
52,2004/1/1,1:58:0,675,129.6,
53,2004/1/1,1:58:0,559,124.0,
54,2004/1/1,1:58:0,154.2,171.2,
55,2004/1/1,1:58:0,202.8,135.8,
56,2004/1/1,1:58:0,263.4,988.0,
57,2004/1/1,1:58:0,205.6,1132.2,
58,2004/1/1,1:58:0,745.2,1102.8,
59,2004/1/1,1:58:0,206,111.0,
60,2004/1/1,1:58:0,581,683.8,
61,2004/1/1,1:58:0,124.6,549.8,
62,2004/1/1,1:58:0,161,582.4,
63,2004/1/1,1:58:0,67.8,764.6,
64,2004/1/1,1:58:0,482.6,678.4,
65,2004/1/1,1:58:0,358,592.2,
66,2004/1/1,1:58:0,127.6,162.0,
67,2004/1/1,1:58:0,306.8,365.2,
68,2004/1/1,1:58:0,572.6,1122.2,
69,2004/1/1,1:58:0,580.8,592.8,
70,2004/1/1,1:58:0,726,459.0,
71,2004/1/1,1:58:0,446.2,149.2,
72,2004/1/1,1:58:0,754,35.4,
73,2004/1/1,1:58:0,278,985.8,
74,2004/1/1,1:58:0,737.8,892.6,
75,2004/1/1,1:58:0,554.6,591.2,
76,2004/1/1,1:58:0,275,613.6,
77,2004/1/1,1:58:0,613.4,699.0,
78,2004/1/1,1:58:0,80.8,891.8,
79,2004/1/1,1:58:0,755.4,71.4,
80,2004/1/1,1:58:0,118.8,558.8,
81,2004/1/1,1:58:0,651,183.8,
82,2004/1/1,1:58:0,548.4,575.8,
83,2004/1/1,1:58:0,366.2,257.0,
84,2004/1/1,1:58:0,529.2,1207.2,
85,2004/1/1,1:58:0,200.8,1126.0,
86,2004/1/1,1:58:0,107.2,1198.0,
87,2004/1/1,1:58:0,696.6,255.6,
88,2004/1/1,1:58:0,742.8,802.4,
89,2004/1/1,1:58:0,278.6,698.8,
90,2004/1/1,1:58:0,100.4,902.6,
91,2004/1/1,1:58:0,685.6,690.0,
92,2004/1/1,1:58:0,365.8,690.8,
93,2004/1/1,1:58:0,548.8,1098.4,
94,2004/1/1,1:58:0,557.2,1113.0,
95,2004/1/1,1:58:0,213.6,876.4,
96,2004/1/1,1:58:0,467,143.8,
97,2004/1/1,1:58:0,503.2,794.2,
98,2004/1/1,1:58:0,171.8,246.8,
99,2004/1/1,1:58:0,747.4,878.2,
100,2004/1/1,1:58:0,213.4,581.4,
1,2004/1/1,1:59:0,137.6,145.2,
2,2004/1/1,1:59:0,212.6,1232.0,
3,2004/1/1,1:59:0,366.6,556.0,
4,2004/1/1,1:59:0,670.8,241.4,
5,2004/1/1,1:59:0,551.6,204.2,
6,2004/1/1,1:59:0,693.6,986.2,
7,2004/1/1,1:59:0,361.8,166.0,
8,2004/1/1,1:59:0,545.2,123.0,
9,2004/1/1,1:59:0,657.2,1041.2,
10,2004/1/1,1:59:0,200.8,231.0,
11,2004/1/1,1:59:0,726.6,879.4,
12,2004/1/1,1:59:0,81.2,1202.8,
13,2004/1/1,1:59:0,467,143.0,
14,2004/1/1,1:59:0,718,53.4,
15,2004/1/1,1:59:0,665,132.0,
16,2004/1/1,1:59:0,525,883.6,
17,2004/1/1,1:59:0,585.8,159.6,
18,2004/1/1,1:59:0,779.6,1040.0,
19,2004/1/1,1:59:0,274.2,630.6,
20,2004/1/1,1:59:0,295.8,715.8,
21,2004/1/1,1:59:0,564.8,780.8,
22,2004/1/1,1:59:0,139.8,622.0,
23,2004/1/1,1:59:0,311.8,910.4,
24,2004/1/1,1:59:0,550.8,683.6,
25,2004/1/1,1:59:0,165,956.6,
26,2004/1/1,1:59:0,571,671.6,
27,2004/1/1,1:59:0,81.6,626.6,
28,2004/1/1,1:59:0,244,1096.0,
29,2004/1/1,1:59:0,218.6,471.8,
30,2004/1/1,1:59:0,627.8,329.8,
31,2004/1/1,1:59:0,244.2,558.6,
32,2004/1/1,1:59:0,307.2,39.6,
33,2004/1/1,1:59:0,254.4,287.2,
34,2004/1/1,1:59:0,159.6,979.8,
35,2004/1/1,1:59:0,379,1104.6,
36,2004/1/1,1:59:0,693.4,568.0,
37,2004/1/1,1:59:0,668,995.6,
38,2004/1/1,1:59:0,361.8,1103.4,
39,2004/1/1,1:59:0,587.4,1011.8,
40,2004/1/1,1:59:0,697.2,269.2,
41,2004/1/1,1:59:0,51.4,1009.4,
42,2004/1/1,1:59:0,760.8,682.6,
43,2004/1/1,1:59:0,159.8,572.8,
44,2004/1/1,1:59:0,725.4,145.6,
45,2004/1/1,1:59:0,553,691.4,
46,2004/1/1,1:59:0,98.6,887.6,
47,2004/1/1,1:59:0,564,281.0,
48,2004/1/1,1:59:0,585.2,292.6,
49,2004/1/1,1:59:0,687.2,573.6,
50,2004/1/1,1:59:0,363.8,1094.2,
51,2004/1/1,1:59:0,713,237.4,
52,2004/1/1,1:59:0,675,130.2,
53,2004/1/1,1:59:0,558.4,124.2,
54,2004/1/1,1:59:0,155.4,170.0,
55,2004/1/1,1:59:0,203.6,141.6,
56,2004/1/1,1:59:0,262.6,989.6,
57,2004/1/1,1:59:0,203.8,1142.4,
58,2004/1/1,1:59:0,746.4,1102.8,
59,2004/1/1,1:59:0,206.2,124.2,
60,2004/1/1,1:59:0,579.8,683.8,
61,2004/1/1,1:59:0,125.4,550.4,
62,2004/1/1,1:59:0,161,583.2,
63,2004/1/1,1:59:0,67.8,764.8,
64,2004/1/1,1:59:0,484.4,678.0,
65,2004/1/1,1:59:0,358,592.2,
66,2004/1/1,1:59:0,126.2,163.2,
67,2004/1/1,1:59:0,306,367.0,
68,2004/1/1,1:59:0,571.8,1120.8,
69,2004/1/1,1:59:0,581.6,593.4,
70,2004/1/1,1:59:0,725.2,459.6,
71,2004/1/1,1:59:0,447,148.2,
72,2004/1/1,1:59:0,753.2,35.0,
73,2004/1/1,1:59:0,277.6,984.6,
74,2004/1/1,1:59:0,736.6,893.6,
75,2004/1/1,1:59:0,555.6,591.8,
76,2004/1/1,1:59:0,275.6,614.0,
77,2004/1/1,1:59:0,613.8,699.6,
78,2004/1/1,1:59:0,79.6,890.6,
79,2004/1/1,1:59:0,755.4,71.4,
80,2004/1/1,1:59:0,120.2,557.0,
81,2004/1/1,1:59:0,649.2,185.2,
82,2004/1/1,1:59:0,547.4,575.6,
83,2004/1/1,1:59:0,367.2,256.6,
84,2004/1/1,1:59:0,529.8,1206.0,
85,2004/1/1,1:59:0,202.6,1125.0,
86,2004/1/1,1:59:0,106.4,1197.2,
87,2004/1/1,1:59:0,695.4,254.2,
88,2004/1/1,1:59:0,743.6,803.6,
89,2004/1/1,1:59:0,279.4,698.6,
90,2004/1/1,1:59:0,101.8,902.8,
91,2004/1/1,1:59:0,684.2,689.0,
92,2004/1/1,1:59:0,366.4,689.6,
93,2004/1/1,1:59:0,548.2,1098.8,
94,2004/1/1,1:59:0,555.4,1113.2,
95,2004/1/1,1:59:0,214.4,859.0,
96,2004/1/1,1:59:0,468.8,142.6,
97,2004/1/1,1:59:0,503.6,795.8,
98,2004/1/1,1:59:0,171.6,245.0,
99,2004/1/1,1:59:0,749.2,877.8,
100,2004/1/1,1:59:0,212.2,561.4,
1,2004/1/1,2:0:0,137.8,145.2,
2,2004/1/1,2:0:0,213.4,1213.2,
3,2004/1/1,2:0:0,367.2,557.0,
4,2004/1/1,2:0:0,669.2,242.0,
5,2004/1/1,2:0:0,543.6,205.6,
6,2004/1/1,2:0:0,695.4,984.6,
7,2004/1/1,2:0:0,363.2,166.0,
8,2004/1/1,2:0:0,546.2,124.8,
9,2004/1/1,2:0:0,657.6,1043.0,
10,2004/1/1,2:0:0,202,229.4,
11,2004/1/1,2:0:0,726.8,878.2,
12,2004/1/1,2:0:0,81.8,1202.8,
13,2004/1/1,2:0:0,465.6,142.2,
14,2004/1/1,2:0:0,716.8,55.2,
15,2004/1/1,2:0:0,664.2,133.4,
16,2004/1/1,2:0:0,523.4,883.6,
17,2004/1/1,2:0:0,584.4,158.8,
18,2004/1/1,2:0:0,781.4,1041.4,
19,2004/1/1,2:0:0,298.2,631.2,
20,2004/1/1,2:0:0,294.2,716.4,
21,2004/1/1,2:0:0,564.8,780.6,
22,2004/1/1,2:0:0,135.4,623.0,
23,2004/1/1,2:0:0,311,911.8,
24,2004/1/1,2:0:0,551,684.6,
25,2004/1/1,2:0:0,164.4,956.6,
26,2004/1/1,2:0:0,571,672.2,
27,2004/1/1,2:0:0,68.8,627.2,
28,2004/1/1,2:0:0,245,1094.2,
29,2004/1/1,2:0:0,219.2,467.6,
30,2004/1/1,2:0:0,628.4,342.6,
31,2004/1/1,2:0:0,244.2,558.4,
32,2004/1/1,2:0:0,307,39.4,
33,2004/1/1,2:0:0,252.6,285.6,
34,2004/1/1,2:0:0,160.8,981.2,
35,2004/1/1,2:0:0,378.8,1103.0,
36,2004/1/1,2:0:0,693.4,566.8,
37,2004/1/1,2:0:0,666.4,996.0,
38,2004/1/1,2:0:0,361.8,1104.6,
39,2004/1/1,2:0:0,588.4,1010.4,
40,2004/1/1,2:0:0,696.4,268.0,
41,2004/1/1,2:0:0,50.4,1010.4,
42,2004/1/1,2:0:0,762.4,682.8,
43,2004/1/1,2:0:0,160,572.4,
44,2004/1/1,2:0:0,727.2,146.6,
45,2004/1/1,2:0:0,551.4,691.8,
46,2004/1/1,2:0:0,98.6,887.0,
47,2004/1/1,2:0:0,562.6,281.8,
48,2004/1/1,2:0:0,585,291.0,
49,2004/1/1,2:0:0,688.2,573.8,
50,2004/1/1,2:0:0,362,1095.6,
51,2004/1/1,2:0:0,712.6,238.0,
52,2004/1/1,2:0:0,676.6,129.0,
53,2004/1/1,2:0:0,559.6,123.0,
54,2004/1/1,2:0:0,155.4,171.4,
55,2004/1/1,2:0:0,202,147.6,
56,2004/1/1,2:0:0,262.2,989.2,
57,2004/1/1,2:0:0,204.8,1145.4,
58,2004/1/1,2:0:0,744.6,1103.0,
59,2004/1/1,2:0:0,207.4,137.8,
60,2004/1/1,2:0:0,581,683.4,
61,2004/1/1,2:0:0,124,550.2,
62,2004/1/1,2:0:0,162.8,582.4,
63,2004/1/1,2:0:0,68.8,766.2,
64,2004/1/1,2:0:0,484.4,676.4,
65,2004/1/1,2:0:0,358.6,593.4,
66,2004/1/1,2:0:0,125.4,162.4,
67,2004/1/1,2:0:0,306,368.4,
68,2004/1/1,2:0:0,571,1119.2,
69,2004/1/1,2:0:0,582.4,592.8,
70,2004/1/1,2:0:0,726.8,457.8,
71,2004/1/1,2:0:0,446.2,149.8,
72,2004/1/1,2:0:0,755,34.6,
73,2004/1/1,2:0:0,277.6,982.8,
74,2004/1/1,2:0:0,738.4,892.0,
75,2004/1/1,2:0:0,556.8,590.2,
76,2004/1/1,2:0:0,276.4,613.0,
77,2004/1/1,2:0:0,612.4,700.0,
78,2004/1/1,2:0:0,80,890.6,
79,2004/1/1,2:0:0,754,71.6,
80,2004/1/1,2:0:0,119.8,555.2,
81,2004/1/1,2:0:0,649.6,185.2,
82,2004/1/1,2:0:0,548.6,575.2,
83,2004/1/1,2:0:0,365.8,256.6,
84,2004/1/1,2:0:0,530.4,1207.8,
85,2004/1/1,2:0:0,203.2,1129.6,
86,2004/1/1,2:0:0,108.2,1198.2,
87,2004/1/1,2:0:0,695.4,254.4,
88,2004/1/1,2:0:0,743.6,805.4,
89,2004/1/1,2:0:0,277.8,698.0,
90,2004/1/1,2:0:0,103.6,903.8,
91,2004/1/1,2:0:0,682.6,688.8,
92,2004/1/1,2:0:0,367.6,688.6,
93,2004/1/1,2:0:0,550,1097.8,
94,2004/1/1,2:0:0,557.2,1111.6,
95,2004/1/1,2:0:0,213.2,845.4,
96,2004/1/1,2:0:0,468.4,141.8,
97,2004/1/1,2:0:0,502.6,797.6,
98,2004/1/1,2:0:0,172.2,243.4,
99,2004/1/1,2:0:0,747.4,877.8,
